func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Single-threaded,2,32,800,0,2.975743,1.965257,2.015392,1.522746,1.567992,0.089258,0.090662
tanh,Single-threaded,2,32,900,0,2.890154,2.209919,2.266070,1.714445,1.765432,0.100402,0.102015
tanh,Single-threaded,2,32,1000,0,2.858790,2.454994,2.517692,1.905884,1.962722,0.111278,0.113038
tanh,Single-threaded,2,64,0,0,4.534962,0.024409,0.024770,0.006667,0.006740,0.000444,0.000454
tanh,Single-threaded,2,64,100,0,4.034427,0.857181,0.871131,0.669800,0.681323,0.040474,0.040981
tanh,Single-threaded,2,64,200,0,3.462844,1.684268,1.712057,1.329457,1.351515,0.079902,0.080794
tanh,Single-threaded,2,64,300,0,3.184733,2.508177,2.548998,1.991454,2.024527,0.118360,0.119676
tanh,Single-threaded,2,64,400,0,3.012348,3.334209,3.389028,2.656289,2.701049,0.157693,0.159485
tanh,Single-threaded,2,64,500,0,2.912243,4.157663,4.225274,3.319157,3.374590,0.196771,0.199044
tanh,Single-threaded,2,64,600,0,2.822713,4.959116,5.036497,3.964198,4.028082,0.232592,0.235146
tanh,Single-threaded,2,64,700,0,2.748253,5.757544,5.844483,4.609187,4.681869,0.270025,0.272933
tanh,Single-threaded,2,64,800,0,2.753979,6.557148,6.653849,5.252839,5.333817,0.306806,0.309992
tanh,Single-threaded,2,64,900,0,2.649990,7.354653,7.460634,5.898373,5.988718,0.344136,0.347605
tanh,Single-threaded,2,64,1000,0,2.617636,8.154215,8.269722,6.547494,6.647092,0.382122,0.385869
tanh,Single-threaded,2,100,0,0,4.516399,0.055530,0.056212,0.015923,0.016002,0.000615,0.000616
tanh,Single-threaded,2,100,100,0,3.867057,1.930971,1.949808,1.612928,1.628507,0.068370,0.069075
tanh,Single-threaded,2,100,200,0,3.363941,3.800241,3.838719,3.210624,3.241112,0.134354,0.135401
tanh,Single-threaded,2,100,300,0,3.107272,5.666299,5.722972,4.813600,4.859806,0.201453,0.203171
tanh,Single-threaded,2,100,400,0,2.910058,7.533575,7.608754,6.411633,6.472710,0.267628,0.269731
tanh,Single-threaded,2,100,500,0,2.792725,9.394588,9.483374,8.013122,8.091170,0.334673,0.337379
tanh,Single-threaded,2,100,600,0,2.702101,11.258492,11.364630,9.612261,9.705951,0.401380,0.404471
tanh,Single-threaded,2,100,700,0,2.626292,13.135028,13.262014,11.203086,11.309930,0.468400,0.472286
tanh,Single-threaded,2,100,800,0,2.642002,15.004138,15.148796,12.802411,12.925148,0.535223,0.539708
tanh,Single-threaded,2,100,900,0,2.547208,16.857501,17.016486,14.380452,14.514297,0.601031,0.605946
tanh,Single-threaded,2,100,1000,0,2.523978,18.699616,18.871404,15.953789,16.098920,0.665867,0.671201
tanh,Single-threaded,2,128,0,0,4.514019,0.088711,0.089270,0.028644,0.028842,0.001542,0.001543
tanh,Single-threaded,2,128,100,0,3.749109,3.091363,3.113080,2.863594,2.884267,0.117219,0.117847
tanh,Single-threaded,2,128,200,0,3.256510,6.089295,6.131916,5.684169,5.722647,0.231906,0.233264
tanh,Single-threaded,2,128,300,0,3.006586,9.087318,9.150775,8.507858,8.564467,0.347203,0.349296
tanh,Single-threaded,2,128,400,0,2.828189,12.083322,12.166554,11.340639,11.416683,0.462594,0.465319
tanh,Single-threaded,2,128,500,0,2.720080,15.086938,15.191423,14.174027,14.269170,0.578747,0.582106
tanh,Single-threaded,2,128,600,0,2.641891,18.084719,18.209994,16.998215,17.112040,0.692627,0.696512
tanh,Single-threaded,2,128,700,0,2.571011,21.084982,21.231393,19.823343,19.956067,0.808455,0.813135
tanh,Single-threaded,2,128,800,0,2.584494,24.083967,24.250554,22.637971,22.788768,0.923486,0.928876
tanh,Single-threaded,2,128,900,0,2.492999,27.110745,27.292683,25.593054,25.759426,1.027662,1.033414
tanh,Single-threaded,2,128,1000,0,2.470110,30.164638,30.359359,28.648719,28.829200,1.123283,1.129250
tanh,Single-threaded,2,200,0,0,4.541417,0.215844,0.216485,0.101734,0.101946,0.003086,0.003090
tanh,Single-threaded,2,200,100,0,3.711889,7.503978,7.527539,10.092444,10.117856,0.233668,0.234047
tanh,Single-threaded,2,200,200,0,3.260571,14.796405,14.842379,20.129557,20.180482,0.462692,0.463456
tanh,Single-threaded,2,200,300,0,2.990720,22.093574,22.163276,30.166941,30.243414,0.692853,0.694046
tanh,Single-threaded,2,200,400,0,2.787440,29.394743,29.487178,40.218958,40.320051,0.923510,0.925027
tanh,Single-threaded,2,200,500,0,2.675679,36.690542,36.805642,50.250289,50.375814,1.154031,1.155856
tanh,Single-threaded,2,200,600,0,2.586600,43.926248,44.056093,59.762405,59.904515,1.370821,1.372910
tanh,Single-threaded,2,200,700,0,2.512685,51.145297,51.289778,69.198489,69.355001,1.585859,1.588243
tanh,Single-threaded,2,200,800,0,2.513018,58.365891,58.524582,78.622329,78.793987,1.799969,1.802634
tanh,Single-threaded,2,200,900,0,2.418535,65.562802,65.734589,87.941917,88.128299,2.011197,2.014127
tanh,Single-threaded,2,200,1000,0,2.395915,72.765252,72.951924,97.255832,97.458216,2.222317,2.225526
tanh,Single-threaded,2,256,0,0,4.512296,0.341984,0.342459,0.183854,0.184120,0.004325,0.004327
tanh,Single-threaded,2,256,100,0,3.672093,12.077076,12.095335,18.573331,18.597459,0.354839,0.355216
tanh,Single-threaded,2,256,200,0,3.201724,23.803525,23.839449,36.878398,36.926487,0.704121,0.704869
tanh,Single-threaded,2,256,300,0,2.917380,35.306454,35.340788,52.866120,52.914908,1.023364,1.024248
tanh,Single-threaded,2,256,400,0,2.724891,46.796322,46.833788,68.655202,68.709346,1.340852,1.342024
tanh,Single-threaded,2,256,500,0,2.630433,58.737424,58.988761,85.565301,85.881913,1.686710,1.691817
tanh,Single-threaded,2,256,600,0,2.551638,70.811839,71.296379,103.058131,103.673633,2.045017,2.056317
tanh,Single-threaded,2,256,700,0,2.480771,82.892111,83.519359,121.089273,121.915032,2.417468,2.434239
tanh,Single-threaded,2,256,800,0,2.488263,94.935396,95.690470,139.118335,140.143658,2.789254,2.810697
tanh,Single-threaded,2,256,900,0,2.394330,106.810736,107.641330,157.126939,158.281770,3.157669,3.182629
tanh,Single-threaded,2,256,1000,0,2.362941,118.690471,119.598855,175.133606,176.417427,3.525059,3.553506
tanh,Single-threaded,3,16,0,0,4.510633,0.003263,0.003377,0.000808,0.000841,0.000041,0.000041
tanh,Single-threaded,3,16,100,0,4.382777,0.113177,0.117169,0.084270,0.088139,0.004108,0.004173
tanh,Single-threaded,3,16,200,0,4.160784,0.220309,0.227945,0.167672,0.175172,0.008354,0.008463
tanh,Single-threaded,3,16,300,0,3.891064,0.325469,0.336564,0.250185,0.261140,0.012488,0.012639
tanh,Single-threaded,3,16,400,0,3.621614,0.430845,0.445485,0.333191,0.347810,0.016660,0.016885
tanh,Single-threaded,3,16,500,0,3.376214,0.535898,0.554136,0.416447,0.434733,0.020811,0.021079
tanh,Single-threaded,3,16,600,0,3.213819,0.641061,0.662915,0.499480,0.521447,0.024854,0.025181
tanh,Single-threaded,3,16,700,0,3.113829,0.745782,0.771134,0.582731,0.608214,0.028923,0.029295
tanh,Single-threaded,3,16,800,0,3.107982,0.850856,0.879937,0.666139,0.695151,0.033329,0.033762
tanh,Single-threaded,3,16,900,0,3.015500,0.956425,0.989263,0.749932,0.782674,0.037564,0.038062
tanh,Single-threaded,3,16,1000,0,2.982302,1.061767,1.098156,0.833232,0.869649,0.041831,0.042389
tanh,Single-threaded,3,32,0,0,4.379752,0.009513,0.009735,0.002373,0.002404,0.000140,0.000141
tanh,Single-threaded,3,32,100,0,4.077417,0.320099,0.325106,0.245334,0.250002,0.014136,0.014267
tanh,Single-threaded,3,32,200,0,3.687349,0.627970,0.637895,0.489077,0.498229,0.028299,0.028527
tanh,Single-threaded,3,32,300,0,3.411001,0.934989,0.949786,0.732766,0.746433,0.042488,0.042794
tanh,Single-threaded,3,32,400,0,3.214501,1.241971,1.261702,0.976435,0.994704,0.056106,0.056537
tanh,Single-threaded,3,32,500,0,3.087084,1.548007,1.572474,1.219847,1.242403,0.069732,0.070267
tanh,Single-threaded,3,32,600,0,2.995697,1.852954,1.882389,1.462720,1.489605,0.083372,0.084019
tanh,Single-threaded,3,32,700,0,2.921624,2.158197,2.192342,1.706334,1.737670,0.097185,0.097951
tanh,Single-threaded,3,32,800,0,2.937098,2.463889,2.502757,1.951002,1.986829,0.111167,0.112022
tanh,Single-threaded,3,32,900,0,2.837714,2.768405,2.811753,2.195545,2.235916,0.125358,0.126328
tanh,Single-threaded,3,32,1000,0,2.797069,3.074763,3.122924,2.439703,2.484758,0.139518,0.140599
tanh,Single-threaded,3,64,0,0,4.541784,0.034229,0.034634,0.009127,0.009223,0.000528,0.000528
tanh,Single-threaded,3,64,100,0,3.900741,1.182528,1.191565,0.938353,0.947204,0.051989,0.052417
tanh,Single-threaded,3,64,200,0,3.417599,2.328944,2.346788,1.862478,1.879522,0.103557,0.104333
tanh,Single-threaded,3,64,300,0,3.171978,3.475163,3.502045,2.784973,2.809818,0.156040,0.157194
tanh,Single-threaded,3,64,400,0,2.998393,4.625020,4.660200,3.713623,3.746329,0.204492,0.205921
tanh,Single-threaded,3,64,500,0,2.868385,5.783458,5.826473,4.659676,4.700092,0.248786,0.250444
tanh,Single-threaded,3,64,600,0,2.768772,6.941560,6.992626,5.605039,5.652777,0.293203,0.295139
tanh,Single-threaded,3,64,700,0,2.687349,8.100960,8.159959,6.550452,6.605908,0.337201,0.339370
tanh,Single-threaded,3,64,800,0,2.689595,9.259992,9.326614,7.495476,7.558514,0.381332,0.383736
tanh,Single-threaded,3,64,900,0,2.594576,10.418965,10.493526,8.440818,8.511320,0.425703,0.428407
tanh,Single-threaded,3,64,1000,0,2.578026,11.577815,11.660061,9.386363,9.464351,0.470021,0.472905
tanh,Single-threaded,3,100,0,0,4.641398,0.084949,0.085391,0.029120,0.029289,0.001224,0.001225
tanh,Single-threaded,3,100,100,0,3.815747,2.947007,2.961346,2.749416,2.764634,0.099439,0.099874
tanh,Single-threaded,3,100,200,0,3.342592,5.801446,5.829822,5.461578,5.490783,0.197448,0.198265
tanh,Single-threaded,3,100,300,0,3.108836,8.657746,8.699692,8.168516,8.212446,0.294427,0.295502
tanh,Single-threaded,3,100,400,0,2.934879,11.515089,11.570848,10.874450,10.932550,0.392191,0.393537
tanh,Single-threaded,3,100,500,0,2.802663,14.368279,14.437330,13.553685,13.625550,0.488348,0.489976
tanh,Single-threaded,3,100,600,0,2.690758,17.226714,17.309637,16.270198,16.356568,0.586128,0.587986
tanh,Single-threaded,3,100,700,0,2.602758,20.086502,20.183382,18.982792,19.082982,0.683533,0.685620
tanh,Single-threaded,3,100,800,0,2.608210,22.946582,23.057262,21.695549,21.810103,0.780590,0.782926
tanh,Single-threaded,3,100,900,0,2.500829,25.803999,25.928366,24.404510,24.533755,0.877233,0.879943
tanh,Single-threaded,3,100,1000,0,2.477063,28.652758,28.790242,27.064514,27.207745,0.973525,0.976483
tanh,Single-threaded,3,128,0,0,4.466544,0.140253,0.140821,0.055767,0.055978,0.001599,0.001599
tanh,Single-threaded,3,128,100,0,3.698585,4.877535,4.895577,5.364671,5.383292,0.151623,0.151881
tanh,Single-threaded,3,128,200,0,3.251079,9.623806,9.660494,10.758888,10.796345,0.302684,0.303249
tanh,Single-threaded,3,128,300,0,3.023761,14.376015,14.431452,16.149671,16.206737,0.453469,0.454337
tanh,Single-threaded,3,128,400,0,2.841273,19.132928,19.205932,21.540669,21.617444,0.604903,0.605995
tanh,Single-threaded,3,128,500,0,2.725964,23.890737,23.982203,26.938030,27.033577,0.757552,0.758937
tanh,Single-threaded,3,128,600,0,2.631780,28.635534,28.744501,32.246360,32.360808,0.907093,0.908757
tanh,Single-threaded,3,128,700,0,2.553107,33.392984,33.520689,37.632218,37.766032,1.058333,1.060243
tanh,Single-threaded,3,128,800,0,2.562892,38.150639,38.296712,43.032532,43.186410,1.209661,1.211882
tanh,Single-threaded,3,128,900,0,2.465608,42.866731,43.027432,48.076467,48.245675,1.357819,1.360325
tanh,Single-threaded,3,128,1000,0,2.436947,47.553221,47.725358,52.904346,53.084188,1.501448,1.504223
tanh,Single-threaded,3,200,0,0,4.325238,0.335140,0.335560,0.147274,0.147385,0.005384,0.005386
tanh,Single-threaded,3,200,100,0,3.592815,11.888288,11.907152,15.709367,15.732782,0.352131,0.352453
