func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Multi-threaded,2,100,100,0,3.792715,2.984766,1.278692,3.156153,1.356546,0.518375,0.077542
tanh,Multi-threaded,2,100,200,0,3.327299,5.889269,2.532338,6.279169,2.707502,1.039578,0.154996
tanh,Multi-threaded,2,100,300,0,3.106539,8.792401,3.783118,9.394685,4.049992,1.558073,0.233557
tanh,Multi-threaded,2,100,400,0,2.948938,11.682396,5.030579,12.508952,5.394433,2.040022,0.309562
tanh,Multi-threaded,2,100,500,0,2.830985,14.567110,6.263959,15.598936,6.720550,2.543912,0.387147
tanh,Multi-threaded,2,100,600,0,2.740845,17.470447,7.509284,18.701692,8.059607,3.046363,0.463030
tanh,Multi-threaded,2,100,700,0,2.660750,20.362615,8.748032,21.803537,9.393507,3.548812,0.538351
tanh,Multi-threaded,2,100,800,0,2.664549,23.263507,9.996842,24.881960,10.722052,4.067947,0.614434
tanh,Multi-threaded,2,100,900,0,2.561078,26.153488,11.245020,27.974280,12.051505,4.572711,0.689899
tanh,Multi-threaded,2,100,1000,0,2.534317,29.031945,12.482637,31.050428,13.368982,5.075149,0.764501
tanh,Multi-threaded,2,128,0,0,4.444941,0.118057,0.046493,0.054781,0.021120,0.016365,0.002830
tanh,Multi-threaded,2,128,100,0,3.715098,4.001111,1.594164,5.151814,1.987493,0.901940,0.132140
tanh,Multi-threaded,2,128,200,0,3.273849,7.890691,3.152200,10.290736,3.966676,1.765253,0.263036
tanh,Multi-threaded,2,128,300,0,3.031236,11.779631,4.712300,15.372063,5.911892,2.658124,0.392636
tanh,Multi-threaded,2,128,400,0,2.843236,15.646541,6.258708,20.477139,7.886490,3.511098,0.519404
tanh,Multi-threaded,2,128,500,0,2.728630,19.545728,7.827353,25.551932,9.831489,4.340147,0.644850
tanh,Multi-threaded,2,128,600,0,2.642295,23.429392,9.383283,30.603799,11.776320,5.219662,0.774164
tanh,Multi-threaded,2,128,700,0,2.567353,27.327852,10.951063,35.699034,13.748503,6.100922,0.905635
tanh,Multi-threaded,2,128,800,0,2.582333,31.227033,12.524426,40.759401,15.685177,6.957226,1.033040
tanh,Multi-threaded,2,128,900,0,2.485815,35.106711,14.074949,45.892762,17.667502,7.841745,1.163527
tanh,Multi-threaded,2,128,1000,0,2.463108,38.998821,15.648695,50.962531,19.612960,8.701483,1.291729
tanh,Multi-threaded,2,200,0,0,4.510124,0.222022,0.079876,0.195254,0.061419,0.033814,0.004809
tanh,Multi-threaded,2,200,100,0,3.685507,7.580348,2.751854,18.359418,5.893679,2.660756,0.398836
tanh,Multi-threaded,2,200,200,0,3.219389,14.990445,5.442687,36.632726,11.767731,5.276918,0.788119
tanh,Multi-threaded,2,200,300,0,2.963752,22.425481,8.142674,54.920447,17.651222,7.802654,1.172088
tanh,Multi-threaded,2,200,400,0,2.771087,29.875272,10.853941,73.150581,23.493253,10.489285,1.566517
tanh,Multi-threaded,2,200,500,0,2.660058,37.290223,13.550037,91.447033,29.366646,13.089665,1.957848
tanh,Multi-threaded,2,200,600,0,2.576069,44.703512,16.247944,109.555907,35.186625,15.702706,2.345566
tanh,Multi-threaded,2,200,700,0,2.498936,52.127214,18.942977,127.791633,41.054040,18.273515,2.734005
tanh,Multi-threaded,2,200,800,0,2.504173,59.578791,21.647229,145.975171,46.890229,20.903513,3.123721
tanh,Multi-threaded,2,200,900,0,2.402949,67.038560,24.359130,164.288496,52.777436,23.578012,3.519484
tanh,Multi-threaded,2,200,1000,0,2.372619,74.480675,27.070070,182.489509,58.621383,26.254343,3.915815
tanh,Multi-threaded,2,256,0,0,4.545555,0.376746,0.128292,0.403332,0.124663,0.058215,0.007921
tanh,Multi-threaded,2,256,100,0,3.678407,12.421517,4.288135,43.833055,13.495696,5.062739,0.734527
tanh,Multi-threaded,2,256,200,0,3.203360,24.423268,8.441270,87.263489,26.875217,10.068232,1.460681
tanh,Multi-threaded,2,256,300,0,2.933863,36.397293,12.579900,131.206024,40.447551,15.096308,2.187205
tanh,Multi-threaded,2,256,400,0,2.740499,48.447980,16.745553,174.986293,53.968693,20.106848,2.914288
tanh,Multi-threaded,2,256,500,0,2.629965,60.432307,20.889056,218.635297,67.408191,25.034206,3.632145
tanh,Multi-threaded,2,256,600,0,2.547325,72.483743,25.064120,262.459320,80.913146,30.005909,4.358964
tanh,Multi-threaded,2,256,700,0,2.468136,84.588380,29.252002,306.433593,94.514464,35.034859,5.088133
tanh,Multi-threaded,2,256,800,0,2.475399,96.474570,33.373396,350.517279,108.095997,39.985697,5.811073
tanh,Multi-threaded,2,256,900,0,2.381252,108.347489,37.481386,393.631056,121.375940,44.931936,6.526764
tanh,Multi-threaded,2,256,1000,0,2.351142,119.042448,41.234315,429.621165,132.517848,49.522234,7.174388
tanh,Multi-threaded,3,16,0,0,4.386372,0.048550,0.031635,0.015000,0.009780,0.001640,0.000413
tanh,Multi-threaded,3,16,100,0,4.268378,1.666371,1.118110,1.595306,1.068885,0.124576,0.037424
tanh,Multi-threaded,3,16,200,0,4.016705,3.263624,2.180041,3.145162,2.101118,0.244884,0.073516
tanh,Multi-threaded,3,16,300,0,3.795435,4.865199,3.245619,4.709132,3.152019,0.359642,0.107287
tanh,Multi-threaded,3,16,400,0,3.574898,6.460655,4.311686,6.261779,4.192300,0.479174,0.145627
tanh,Multi-threaded,3,16,500,0,3.397209,8.078652,5.380297,7.850656,5.255120,0.601353,0.183950
tanh,Multi-threaded,3,16,600,0,3.267100,9.935290,6.607471,9.691816,6.463082,0.682212,0.208261
tanh,Multi-threaded,3,16,700,0,3.166516,11.536971,7.672813,11.254623,7.507589,0.803084,0.245543
tanh,Multi-threaded,3,16,800,0,3.148203,13.217293,8.788636,12.901416,8.605985,0.913192,0.280014
tanh,Multi-threaded,3,16,900,0,3.050785,14.816702,9.849503,14.459331,9.647827,1.026483,0.313422
tanh,Multi-threaded,3,16,1000,0,3.008433,16.422625,10.921034,16.011513,10.683525,1.146085,0.349424
tanh,Multi-threaded,3,32,0,0,4.555272,0.055913,0.033533,0.017926,0.011002,0.001748,0.000449
tanh,Multi-threaded,3,32,100,0,4.247302,1.902401,1.180012,1.830837,1.143450,0.157671,0.038387
tanh,Multi-threaded,3,32,200,0,3.758052,3.758491,2.336339,3.662405,2.290791,0.308193,0.074881
tanh,Multi-threaded,3,32,300,0,3.425911,5.603835,3.488972,5.469787,3.422912,0.459133,0.110945
tanh,Multi-threaded,3,32,400,0,3.220334,7.451620,4.636343,7.296703,4.565885,0.604459,0.146396
tanh,Multi-threaded,3,32,500,0,3.102419,9.302083,5.786903,9.106336,5.702670,0.751602,0.181429
tanh,Multi-threaded,3,32,600,0,3.017311,11.145719,6.930671,10.920374,6.836937,0.909630,0.220408
tanh,Multi-threaded,3,32,700,0,2.948124,13.008117,8.092885,12.746718,7.981914,1.062047,0.258571
tanh,Multi-threaded,3,32,800,0,2.960524,14.871596,9.247151,14.582546,9.134273,1.212655,0.296348
tanh,Multi-threaded,3,32,900,0,2.852104,16.736838,10.403355,16.417640,10.285976,1.365015,0.332164
tanh,Multi-threaded,3,32,1000,0,2.810625,18.617817,11.584434,18.251010,11.439901,1.523180,0.371253
tanh,Multi-threaded,3,64,0,0,4.584475,0.079543,0.040363,0.028166,0.013880,0.004028,0.000570
tanh,Multi-threaded,3,64,100,0,3.936295,2.815271,1.463713,2.928267,1.477831,0.367115,0.050123
tanh,Multi-threaded,3,64,200,0,3.424098,5.523120,2.861871,5.818209,2.944442,0.742525,0.101321
tanh,Multi-threaded,3,64,300,0,3.173482,8.237414,4.270829,8.702222,4.397074,1.107847,0.150959
tanh,Multi-threaded,3,64,400,0,3.021338,10.948255,5.673821,11.586425,5.849251,1.461953,0.200969
tanh,Multi-threaded,3,64,500,0,2.933990,13.676590,7.096009,14.491279,7.314180,1.824111,0.252069
tanh,Multi-threaded,3,64,600,0,2.856194,16.410738,8.517447,17.383401,8.774494,2.186116,0.304170
tanh,Multi-threaded,3,64,700,0,2.782428,19.129579,9.918784,20.267003,10.220206,2.546916,0.353712
tanh,Multi-threaded,3,64,800,0,2.793756,21.869035,11.339747,23.182965,11.685947,2.924048,0.405675
tanh,Multi-threaded,3,64,900,0,2.686612,24.597233,12.747484,26.094464,13.141175,3.293863,0.457793
tanh,Multi-threaded,3,64,1000,0,2.646656,27.357884,14.184523,29.027561,14.623264,3.662607,0.510585
tanh,Multi-threaded,3,100,0,0,4.489022,0.128615,0.053460,0.052527,0.021636,0.014547,0.001883
tanh,Multi-threaded,3,100,100,0,3.778573,4.577058,1.947795,5.299639,2.241474,1.183691,0.121360
tanh,Multi-threaded,3,100,200,0,3.319955,8.992508,3.814851,10.529512,4.444665,2.366820,0.240902
tanh,Multi-threaded,3,100,300,0,3.090644,13.451481,5.719918,15.821045,6.678894,3.491283,0.359691
tanh,Multi-threaded,3,100,400,0,2.903339,17.877303,7.585996,21.079065,8.889176,4.645749,0.479657
tanh,Multi-threaded,3,100,500,0,2.772515,22.329723,9.469864,26.368941,11.117484,5.821225,0.600355
tanh,Multi-threaded,3,100,600,0,2.671958,26.786554,11.356826,31.640843,13.338269,7.005871,0.721385
tanh,Multi-threaded,3,100,700,0,2.586219,31.242879,13.253880,36.888962,15.552409,8.135992,0.842020
tanh,Multi-threaded,3,100,800,0,2.596137,35.713582,15.169673,42.152341,17.789365,9.303470,0.960613
tanh,Multi-threaded,3,100,900,0,2.495688,40.161225,17.049540,47.409912,20.001465,10.490604,1.080321
tanh,Multi-threaded,3,100,1000,0,2.470311,44.611386,18.942005,52.661078,22.226702,11.653408,1.202558
tanh,Multi-threaded,3,128,0,0,4.561724,0.171529,0.067683,0.092813,0.034355,0.025908,0.003397
tanh,Multi-threaded,3,128,100,0,3.761789,6.253215,2.474807,9.603782,3.581907,2.292315,0.219388
tanh,Multi-threaded,3,128,200,0,3.310728,12.320555,4.884386,19.072728,7.107857,4.607895,0.438345
tanh,Multi-threaded,3,128,300,0,3.043616,18.405501,7.307504,28.556697,10.643823,6.877431,0.654860
tanh,Multi-threaded,3,128,400,0,2.821981,24.454072,9.699285,38.071754,14.185351,9.219823,0.873914
tanh,Multi-threaded,3,128,500,0,2.694909,30.530005,12.114910,47.557571,17.719058,11.469125,1.090837
