func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Multi-threaded,2,200,800,0,2.525044,74.460067,29.209148,91.387925,35.792408,2.617012,1.269381
tanh,Multi-threaded,2,200,900,0,2.426558,83.748089,32.818878,102.918443,40.300503,2.945563,1.428328
tanh,Multi-threaded,2,200,1000,0,2.399955,93.042863,36.418569,114.446118,44.811815,3.273865,1.586693
tanh,Multi-threaded,2,256,0,0,4.428646,0.410956,0.151499,0.233952,0.085223,0.006456,0.003014
tanh,Multi-threaded,2,256,100,0,3.625718,14.123128,5.280188,21.879734,7.880339,0.555337,0.282422
tanh,Multi-threaded,2,256,200,0,3.182844,27.831007,10.378278,43.637596,15.638980,1.106643,0.561056
tanh,Multi-threaded,2,256,300,0,2.914957,41.563696,15.473010,65.509543,23.422845,1.652754,0.835540
tanh,Multi-threaded,2,256,400,0,2.722245,55.222511,20.507656,87.635407,31.190318,2.199051,1.107747
tanh,Multi-threaded,2,256,500,0,2.616704,68.940971,25.578180,109.665250,38.971333,2.742507,1.378107
tanh,Multi-threaded,2,256,600,0,2.532767,82.674323,30.663661,131.680689,46.753629,3.288746,1.651194
tanh,Multi-threaded,2,256,700,0,2.464255,96.457384,35.773615,153.452717,54.522489,3.835389,1.926895
tanh,Multi-threaded,2,256,800,0,2.471637,110.215175,40.884838,175.104347,62.309417,4.390408,2.206494
tanh,Multi-threaded,2,256,900,0,2.375562,123.944738,45.973831,197.161937,70.145507,4.939119,2.479302
tanh,Multi-threaded,2,256,1000,0,2.346620,137.645805,51.043069,219.372817,77.984793,5.481665,2.745943
tanh,Multi-threaded,3,16,0,0,4.480710,0.071661,0.048786,0.026375,0.016869,0.000174,0.000087
tanh,Multi-threaded,3,16,100,0,4.280499,1.591852,1.442296,1.469460,1.360874,0.014352,0.006849
tanh,Multi-threaded,3,16,200,0,4.006069,3.102086,2.833608,2.907593,2.711914,0.028391,0.013767
tanh,Multi-threaded,3,16,300,0,3.727536,4.620113,4.222291,4.349521,4.062385,0.042623,0.020689
tanh,Multi-threaded,3,16,400,0,3.478052,6.131507,5.616423,5.787243,5.413730,0.056726,0.027537
