func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Single-threaded,4,64,0,0,4.717901,0.040819,0.040899,0.016981,0.017030,0.001470,0.001470
tanh,Single-threaded,4,64,100,0,3.977628,1.464856,1.467570,1.746544,1.750709,0.145562,0.145679
tanh,Single-threaded,4,64,200,0,3.452965,2.887672,2.893010,3.478084,3.486379,0.292364,0.292591
tanh,Single-threaded,4,64,300,0,3.203189,4.317475,4.325361,5.206443,5.218730,0.438700,0.439034
tanh,Single-threaded,4,64,400,0,3.038333,5.749470,5.759944,6.931220,6.947626,0.585399,0.585844
tanh,Single-threaded,4,64,500,0,2.939107,7.178123,7.191123,8.654473,8.674954,0.730782,0.731326
tanh,Single-threaded,4,64,600,0,2.846405,8.608565,8.624171,10.377889,10.402561,0.873087,0.873736
tanh,Single-threaded,4,64,700,0,2.738356,10.038445,10.056705,12.103945,12.132721,1.017894,1.018658
tanh,Single-threaded,4,64,800,0,2.716458,11.463683,11.484485,13.830125,13.863175,1.161220,1.162086
tanh,Single-threaded,4,64,900,0,2.610141,12.890174,12.913681,15.563427,15.600695,1.309852,1.310813
tanh,Single-threaded,4,64,1000,0,2.575561,14.317793,14.343933,17.293840,17.335123,1.459747,1.460819
tanh,Single-threaded,4,100,0,0,4.536475,0.116152,0.116260,0.060409,0.060538,0.006112,0.006114
tanh,Single-threaded,4,100,100,0,3.809113,4.059428,4.063028,5.741816,5.754226,0.410542,0.410726
tanh,Single-threaded,4,100,200,0,3.346640,7.995500,8.002394,11.404191,11.429216,0.806071,0.806418
tanh,Single-threaded,4,100,300,0,3.122176,11.939431,11.949602,17.042690,17.079699,1.201803,1.202320
tanh,Single-threaded,4,100,400,0,2.965170,15.885721,15.899230,22.717139,22.766358,1.605705,1.606385
tanh,Single-threaded,4,100,500,0,2.865992,19.828279,19.844914,28.398122,28.459560,2.002598,2.003452
tanh,Single-threaded,4,100,600,0,2.753816,23.809522,23.829576,34.154972,34.230847,2.397171,2.398206
tanh,Single-threaded,4,100,700,0,2.643861,27.825536,27.849035,40.010809,40.102660,2.826041,2.827239
tanh,Single-threaded,4,100,800,0,2.633339,31.862319,31.889291,45.854790,45.962322,3.241739,3.243159
tanh,Single-threaded,4,100,900,0,2.516735,35.893560,35.924193,51.731271,51.854892,3.651988,3.653573
tanh,Single-threaded,4,100,1000,0,2.483811,39.938286,39.972556,57.612940,57.752432,4.071898,4.073670
tanh,Single-threaded,4,128,0,0,4.748223,0.221744,0.221949,0.131456,0.131713,0.010274,0.010275
tanh,Single-threaded,4,128,100,0,3.833493,7.499901,7.509558,12.871338,12.897186,0.720063,0.720352
tanh,Single-threaded,4,128,200,0,3.337040,14.777696,14.793625,25.563316,25.610646,1.426432,1.427036
tanh,Single-threaded,4,128,300,0,3.100933,22.060024,22.082269,38.276711,38.346028,2.125277,2.126173
tanh,Single-threaded,4,128,400,0,2.935994,29.346569,29.374665,50.971551,51.063041,2.830080,2.831462
tanh,Single-threaded,4,128,500,0,2.791163,36.639071,36.673351,63.613852,63.727452,3.531385,3.532970
tanh,Single-threaded,4,128,600,0,2.659169,43.861724,43.901169,76.202738,76.337208,4.265377,4.267233
tanh,Single-threaded,4,128,700,0,2.547712,51.184668,51.228976,88.912457,89.067870,4.964081,4.966131
tanh,Single-threaded,4,128,800,0,2.536822,58.497384,58.546675,101.722600,101.898790,5.678302,5.680574
tanh,Single-threaded,4,128,900,0,2.427194,65.796960,65.851216,114.534295,114.731597,6.386408,6.388889
tanh,Single-threaded,4,128,1000,0,2.387353,73.084258,73.143238,127.069778,127.287431,7.092397,7.095099
tanh,Single-threaded,4,200,0,0,4.585766,0.537766,0.538168,0.352344,0.352637,0.028250,0.028253
tanh,Single-threaded,4,200,100,0,3.719998,18.295559,18.311718,34.869457,34.903290,2.028257,2.028686
tanh,Single-threaded,4,200,200,0,3.264896,36.030110,36.057741,69.316837,69.379512,4.009184,4.009861
tanh,Single-threaded,4,200,300,0,3.021042,53.837854,53.876897,103.471916,103.564113,6.022143,6.023124
tanh,Single-threaded,4,200,400,0,2.817473,71.724522,71.780626,137.691832,137.818572,8.052678,8.054009
tanh,Single-threaded,4,200,500,0,2.675048,89.251078,89.318772,171.577864,171.736686,10.028982,10.030724
tanh,Single-threaded,4,200,600,0,2.568298,103.065783,103.141227,199.643240,199.837575,11.190735,11.196472
tanh,Single-threaded,4,200,700,0,2.482480,117.048540,117.129361,228.173776,228.389322,12.379687,12.385616
tanh,Single-threaded,4,200,800,0,2.484601,131.285100,131.375282,257.963282,258.203931,13.697595,13.703864
tanh,Single-threaded,4,200,900,0,2.374861,145.714109,145.812256,289.103098,289.368318,15.146211,15.152694
tanh,Single-threaded,4,200,1000,0,2.339093,160.420431,160.527833,321.369969,321.665670,16.710631,16.717415
tanh,Single-threaded,4,256,0,0,4.754324,0.727466,0.727752,0.625669,0.625976,0.044192,0.044194
tanh,Single-threaded,4,256,100,0,3.777383,25.573928,25.584489,63.491989,63.526258,3.018945,3.021934
tanh,Single-threaded,4,256,200,0,3.288493,53.530994,53.553797,132.184156,132.254090,6.414494,6.417876
tanh,Single-threaded,4,256,300,0,2.974619,81.590342,81.624099,200.744267,200.858911,9.819338,9.823160
tanh,Single-threaded,4,256,400,0,2.747963,109.697736,109.746552,269.140878,269.289561,13.242834,13.247052
tanh,Single-threaded,4,256,500,0,2.626557,137.762329,137.822499,337.684546,337.867011,16.666877,16.671472
tanh,Single-threaded,4,256,600,0,2.531643,166.079912,166.151704,406.436636,406.652863,20.111052,20.116047
tanh,Single-threaded,4,256,700,0,2.456106,195.095215,195.189124,476.023528,476.295999,23.585349,23.590742
tanh,Single-threaded,4,256,800,0,2.457640,224.127188,224.231431,545.379583,545.682709,27.064801,27.070381
tanh,Single-threaded,4,256,900,0,2.344272,253.307804,253.422047,615.897938,616.230871,30.559064,30.564814
tanh,Single-threaded,4,256,1000,0,2.305457,282.348405,282.473146,685.666598,686.030865,34.061062,34.067042
tanh,Single-threaded,5,16,0,0,4.654037,0.004790,0.004849,0.001520,0.001557,0.000277,0.000278
tanh,Single-threaded,5,16,100,0,4.438610,0.166664,0.168646,0.169366,0.172477,0.013946,0.013986
tanh,Single-threaded,5,16,200,0,4.121750,0.328135,0.331968,0.337949,0.344081,0.027843,0.027913
tanh,Single-threaded,5,16,300,0,3.817197,0.490399,0.496178,0.505396,0.514454,0.041025,0.041151
tanh,Single-threaded,5,16,400,0,3.559267,0.651937,0.659684,0.673907,0.685878,0.055273,0.055433
tanh,Single-threaded,5,16,500,0,3.386715,0.814038,0.823770,0.840201,0.855034,0.068871,0.069065
tanh,Single-threaded,5,16,600,0,3.266690,0.978044,0.989783,1.014691,1.032489,0.083803,0.084029
tanh,Single-threaded,5,16,700,0,3.198661,1.144949,1.158691,1.185733,1.206581,0.096461,0.096721
tanh,Single-threaded,5,16,800,0,3.212234,1.311758,1.327413,1.356262,1.380085,0.109470,0.109759
tanh,Single-threaded,5,16,900,0,3.128231,1.479603,1.497343,1.530976,1.557838,0.123702,0.124034
tanh,Single-threaded,5,16,1000,0,3.104503,1.643266,1.663012,1.700831,1.730683,0.137820,0.138189
tanh,Single-threaded,5,32,0,0,4.640720,0.013911,0.013983,0.005224,0.005261,0.000578,0.000579
tanh,Single-threaded,5,32,100,0,4.170385,0.489613,0.492297,0.523953,0.527622,0.045362,0.045410
tanh,Single-threaded,5,32,200,0,3.718328,0.969623,0.974816,1.034988,1.042180,0.090147,0.090247
tanh,Single-threaded,5,32,300,0,3.428676,1.448371,1.456264,1.551981,1.562604,0.139233,0.139479
tanh,Single-threaded,5,32,400,0,3.243940,1.929819,1.940184,2.066729,2.080849,0.189512,0.189803
tanh,Single-threaded,5,32,500,0,3.141859,2.402927,2.415754,2.587592,2.605370,0.242050,0.242401
tanh,Single-threaded,5,32,600,0,3.061611,2.882498,2.897822,3.108109,3.129794,0.289885,0.290287
tanh,Single-threaded,5,32,700,0,2.985503,3.365531,3.383390,3.619237,3.644571,0.334047,0.334501
tanh,Single-threaded,5,32,800,0,2.992847,3.845753,3.866129,4.138012,4.167113,0.381004,0.381502
tanh,Single-threaded,5,32,900,0,2.893325,4.326791,4.349826,4.656001,4.688614,0.432828,0.433379
tanh,Single-threaded,5,32,1000,0,2.855296,4.807327,4.832850,5.167436,5.203682,0.482064,0.482672
tanh,Single-threaded,5,64,0,0,4.620428,0.053198,0.053293,0.026119,0.026218,0.002067,0.002068
tanh,Single-threaded,5,64,100,0,4.013716,1.883137,1.886272,2.484730,2.491221,0.196325,0.196546
tanh,Single-threaded,5,64,200,0,3.497272,3.749234,3.755631,4.921452,4.933884,0.390778,0.391146
tanh,Single-threaded,5,64,300,0,3.224843,5.576445,5.585805,7.362617,7.381122,0.595749,0.596290
tanh,Single-threaded,5,64,400,0,3.056467,7.410430,7.422584,9.812774,9.837115,0.781521,0.782200
tanh,Single-threaded,5,64,500,0,2.962658,9.252963,9.268014,12.270889,12.301308,0.965566,0.966382
tanh,Single-threaded,5,64,600,0,2.885418,11.087102,11.105158,14.763212,14.799664,1.154825,1.155764
tanh,Single-threaded,5,64,700,0,2.774840,12.931331,12.952336,17.248571,17.291124,1.332830,1.333893
tanh,Single-threaded,5,64,800,0,2.762372,14.777068,14.801152,19.686082,19.734802,1.529644,1.530896
tanh,Single-threaded,5,64,900,0,2.653206,16.601928,16.628879,22.107922,22.162496,1.727507,1.728971
tanh,Single-threaded,5,64,1000,0,2.618965,18.432926,18.462940,24.556289,24.617293,1.926654,1.928253
tanh,Single-threaded,5,100,0,0,4.763766,0.167822,0.167973,0.091395,0.091756,0.007692,0.007694
tanh,Single-threaded,5,100,100,0,3.875756,5.360307,5.365355,8.063637,8.085562,0.524200,0.524424
tanh,Single-threaded,5,100,200,0,3.396182,10.561413,10.570844,16.029885,16.070909,1.035286,1.035843
tanh,Single-threaded,5,100,300,0,3.178768,15.828671,15.842859,23.976759,24.037100,1.561284,1.562113
tanh,Single-threaded,5,100,400,0,2.989268,21.000305,21.018803,31.977276,32.056810,2.108199,2.109296
tanh,Single-threaded,5,100,500,0,2.834076,26.244620,26.267299,39.880305,39.978250,2.629660,2.631078
tanh,Single-threaded,5,100,600,0,2.714899,31.483357,31.510419,47.740721,47.856814,3.139057,3.140689
tanh,Single-threaded,5,100,700,0,2.617572,36.710675,36.741898,55.664093,55.799024,3.662798,3.664699
tanh,Single-threaded,5,100,800,0,2.613008,41.943433,41.978881,63.553098,63.706421,4.175386,4.177486
tanh,Single-threaded,5,100,900,0,2.510165,47.190622,47.230189,71.443019,71.614600,4.701081,4.703446
tanh,Single-threaded,5,100,1000,0,2.484256,52.370681,52.414308,79.253629,79.444333,5.211065,5.213668
tanh,Single-threaded,5,128,0,0,4.701370,0.208333,0.208436,0.121678,0.121849,0.010226,0.010227
tanh,Single-threaded,5,128,100,0,3.800906,7.122633,7.125900,12.460575,12.476230,0.570568,0.570737
tanh,Single-threaded,5,128,200,0,3.357753,14.078306,14.085128,24.910053,24.943580,1.127866,1.128258
tanh,Single-threaded,5,128,300,0,3.147673,21.062327,21.072539,37.501784,37.551323,1.690741,1.691303
tanh,Single-threaded,5,128,400,0,2.979896,28.267058,28.281520,50.753110,50.820969,2.265367,2.266106
tanh,Single-threaded,5,128,500,0,2.839457,35.520136,35.542035,64.246283,64.333500,2.847985,2.848897
tanh,Single-threaded,5,128,600,0,2.715294,42.763004,42.788550,77.676124,77.781474,3.433798,3.434873
tanh,Single-threaded,5,128,700,0,2.610809,50.516721,50.546682,93.093092,93.221681,4.132352,4.134035
tanh,Single-threaded,5,128,800,0,2.610594,58.304193,58.342729,108.628171,108.780136,4.834106,4.835974
tanh,Single-threaded,5,128,900,0,2.496295,66.104164,66.151320,124.109775,124.287590,5.547003,5.549090
tanh,Single-threaded,5,128,1000,0,2.466224,73.870724,73.922551,139.628455,139.829856,6.253884,6.256161
tanh,Single-threaded,5,200,0,0,4.478309,0.542352,0.542612,0.395078,0.395349,0.030313,0.030314
tanh,Single-threaded,5,200,100,0,3.693467,20.486714,20.502733,43.589544,43.624155,2.270801,2.271124
tanh,Single-threaded,5,200,200,0,3.318400,40.552778,40.579722,86.986364,87.050978,4.558850,4.559584
tanh,Single-threaded,5,200,300,0,3.134527,60.645285,60.682790,130.358010,130.451166,6.848888,6.849870
tanh,Single-threaded,5,200,400,0,2.977155,82.396959,82.445911,176.499915,176.625690,9.289107,9.290381
tanh,Single-threaded,5,200,500,0,2.847751,104.487182,104.547488,223.313218,223.470233,11.753560,11.755096
tanh,Single-threaded,5,200,600,0,2.695105,126.648629,126.719988,270.185655,270.374095,14.227928,14.229753
tanh,Single-threaded,5,200,700,0,2.559591,148.770416,148.852929,316.874298,317.093598,16.692022,16.694165
tanh,Single-threaded,5,200,800,0,2.522955,170.914463,171.007701,363.756013,364.006011,19.140262,19.142637
tanh,Single-threaded,5,200,900,0,2.395894,192.938635,193.042493,410.534298,410.816477,21.632607,21.635262
tanh,Single-threaded,5,200,1000,0,2.356715,214.995109,215.113923,457.276049,457.599149,24.049826,24.052749
tanh,Single-threaded,5,256,0,0,4.654555,1.086704,1.087058,0.849796,0.850124,0.062786,0.062790
tanh,Single-threaded,5,256,100,0,3.749737,37.709128,37.721889,88.211517,88.253677,4.665688,4.666179
tanh,Single-threaded,5,256,200,0,3.314706,74.372445,74.408265,175.975058,176.083265,9.219944,9.220825
tanh,Single-threaded,5,256,300,0,3.089828,111.214836,111.263155,263.133075,263.275743,13.745308,13.746597
tanh,Single-threaded,5,256,400,0,2.905985,148.087080,148.154424,350.526458,350.713359,18.349121,18.351081
tanh,Single-threaded,5,256,500,0,2.730284,185.374649,185.461764,438.038059,438.289259,22.908103,22.910829
tanh,Single-threaded,5,256,600,0,2.601555,222.368675,222.472719,526.434394,526.746511,27.493991,27.497542
tanh,Single-threaded,5,256,700,0,2.504433,258.990045,259.108006,614.299699,614.651110,32.213386,32.217560
tanh,Single-threaded,5,256,800,0,2.491314,287.068952,287.193661,680.788698,681.169625,34.692379,34.696925
tanh,Single-threaded,5,256,900,0,2.372538,312.859471,312.989185,741.992213,742.401063,36.804455,36.809327
tanh,Single-threaded,5,256,1000,0,2.336179,338.557721,338.692287,803.080712,803.516847,38.908848,38.914073
tanh,Single-threaded,6,16,0,0,4.983259,0.004873,0.004910,0.001491,0.001520,0.000085,0.000085
tanh,Single-threaded,6,16,100,0,4.477542,0.165227,0.167088,0.152572,0.155298,0.007564,0.007592
tanh,Single-threaded,6,16,200,0,4.088874,0.324842,0.328480,0.302723,0.308119,0.015005,0.015065
tanh,Single-threaded,6,16,300,0,3.804052,0.485050,0.490487,0.454183,0.462313,0.022463,0.022554
tanh,Single-threaded,6,16,400,0,3.552047,0.644971,0.652274,0.604995,0.615860,0.030367,0.030484
tanh,Single-threaded,6,16,500,0,3.372025,0.805428,0.814499,0.756345,0.769931,0.037852,0.037987
tanh,Single-threaded,6,16,600,0,3.253187,0.965044,0.975884,0.906365,0.922500,0.045296,0.045462
tanh,Single-threaded,6,16,700,0,3.178924,1.125498,1.138161,1.057409,1.076149,0.052761,0.052952
tanh,Single-threaded,6,16,800,0,3.200316,1.285674,1.300229,1.208315,1.229718,0.060168,0.060389
tanh,Single-threaded,6,16,900,0,3.125441,1.445730,1.462168,1.359590,1.383708,0.067894,0.068140
tanh,Single-threaded,6,16,1000,0,3.112887,1.605320,1.623685,1.509583,1.536378,0.075342,0.075669
tanh,Single-threaded,6,32,0,0,4.870062,0.014777,0.014825,0.005028,0.005052,0.000313,0.000314
tanh,Single-threaded,6,32,100,0,4.393662,0.525119,0.527180,0.520375,0.523335,0.026132,0.026151
tanh,Single-threaded,6,32,200,0,3.892342,1.035608,1.039663,1.037336,1.043212,0.051933,0.051978
tanh,Single-threaded,6,32,300,0,3.498658,1.545831,1.551956,1.553547,1.562359,0.077847,0.077918
tanh,Single-threaded,6,32,400,0,3.270130,2.056994,2.065138,2.070046,2.081689,0.103392,0.103495
tanh,Single-threaded,6,32,500,0,3.164300,2.567980,2.578176,2.587027,2.601415,0.129276,0.129409
tanh,Single-threaded,6,32,600,0,3.111927,3.078854,3.091098,3.103976,3.120997,0.155004,0.155160
tanh,Single-threaded,6,32,700,0,3.082764,3.590473,3.604744,3.621995,3.641788,0.180523,0.180706
tanh,Single-threaded,6,32,800,0,3.113310,4.102986,4.119245,4.139243,4.161830,0.206573,0.206782
tanh,Single-threaded,6,32,900,0,3.030857,4.615655,4.634000,4.657267,4.682574,0.232660,0.232900
tanh,Single-threaded,6,32,1000,0,2.984517,5.129585,5.149950,5.174486,5.202562,0.258228,0.258501
tanh,Single-threaded,6,64,0,0,4.717545,0.056727,0.056790,0.020561,0.020592,0.001464,0.001465
tanh,Single-threaded,6,64,100,0,4.067958,1.880772,1.883139,2.085588,2.088954,0.122550,0.122622
tanh,Single-threaded,6,64,200,0,3.521415,3.703458,3.708044,4.151776,4.158384,0.243296,0.243447
tanh,Single-threaded,6,64,300,0,3.279833,5.525847,5.532602,6.220667,6.230475,0.364014,0.364226
tanh,Single-threaded,6,64,400,0,3.163407,7.355723,7.364680,8.281668,8.294945,0.485632,0.485909
tanh,Single-threaded,6,64,500,0,3.107683,9.179168,9.190294,10.347181,10.363582,0.607608,0.607951
tanh,Single-threaded,6,64,600,0,3.053114,11.007590,11.020873,12.415378,12.435355,0.728259,0.728669
tanh,Single-threaded,6,64,700,0,2.979929,12.839724,12.855294,14.479272,14.502540,0.848785,0.849254
tanh,Single-threaded,6,64,800,0,2.960731,14.660570,14.678429,16.535798,16.562248,0.969144,0.969729
tanh,Single-threaded,6,64,900,0,2.847368,16.484830,16.504925,18.603189,18.632889,1.089711,1.090369
tanh,Single-threaded,6,64,1000,0,2.790293,18.309570,18.332185,20.661361,20.694289,1.211186,1.211915
tanh,Single-threaded,6,100,0,0,4.604933,0.128158,0.128232,0.056298,0.056377,0.006305,0.006307
tanh,Single-threaded,6,100,100,0,3.814857,4.520533,4.522845,5.568385,5.575917,0.341604,0.341756
tanh,Single-threaded,6,100,200,0,3.373596,8.911768,8.916427,11.088357,11.103394,0.676688,0.677010
tanh,Single-threaded,6,100,300,0,3.200697,13.300941,13.307936,16.603490,16.626077,1.012068,1.012551
tanh,Single-threaded,6,100,400,0,3.058823,17.700623,17.709921,22.123619,22.153852,1.346784,1.347422
tanh,Single-threaded,6,100,500,0,2.968905,22.100045,22.111686,27.641148,27.678876,1.683017,1.683817
tanh,Single-threaded,6,100,600,0,2.893047,26.495398,26.509368,33.160474,33.205731,2.018261,2.019216
tanh,Single-threaded,6,100,700,0,2.811184,30.888171,30.904385,38.674528,38.727316,2.353560,2.354677
tanh,Single-threaded,6,100,800,0,2.808551,35.284213,35.302699,44.188714,44.248817,2.688183,2.689471
tanh,Single-threaded,6,100,900,0,2.689872,39.681812,39.702550,49.704923,49.772617,3.023188,3.024643
tanh,Single-threaded,6,100,1000,0,2.624811,44.082797,44.105768,55.225433,55.300785,3.358166,3.359773
tanh,Single-threaded,6,128,0,0,4.837392,0.206471,0.206550,0.122223,0.122369,0.010561,0.010563
tanh,Single-threaded,6,128,100,0,3.908064,7.274770,7.278102,12.404204,12.420118,0.577488,0.577663
tanh,Single-threaded,6,128,200,0,3.410496,14.424160,14.431273,24.685197,24.717086,1.144705,1.145104
tanh,Single-threaded,6,128,300,0,3.223716,21.616342,21.626700,36.968126,37.015783,1.710734,1.711329
tanh,Single-threaded,6,128,400,0,3.106033,28.847346,28.861728,49.280503,49.344133,2.279944,2.280755
tanh,Single-threaded,6,128,500,0,2.970805,36.073178,36.091405,61.601703,61.681841,2.850131,2.851146
tanh,Single-threaded,6,128,600,0,2.833258,43.280797,43.302481,73.894767,73.990588,3.418436,3.419629
tanh,Single-threaded,6,128,700,0,2.696887,50.490092,50.515556,86.185665,86.298087,3.984638,3.986008
tanh,Single-threaded,6,128,800,0,2.661250,57.725768,57.754718,98.478832,98.607326,4.552257,4.553880
tanh,Single-threaded,6,128,900,0,2.541377,64.936416,64.968709,110.771419,110.915786,5.121471,5.123267
tanh,Single-threaded,6,128,1000,0,2.503698,72.154384,72.189963,123.079322,123.239714,5.690285,5.692285
tanh,Single-threaded,6,200,0,0,4.730819,0.537077,0.537185,0.373257,0.373464,0.026276,0.026278
tanh,Single-threaded,6,200,100,0,3.787009,18.814019,18.818485,37.693326,37.714325,1.520817,1.521099
tanh,Single-threaded,6,200,200,0,3.357401,37.094710,37.103397,75.013009,75.054684,3.010167,3.010723
tanh,Single-threaded,6,200,300,0,3.189536,55.418923,55.431987,112.326983,112.389878,4.505537,4.506381
tanh,Single-threaded,6,200,400,0,3.050430,73.703238,73.720568,149.620233,149.703881,5.998187,5.999320
tanh,Single-threaded,6,200,500,0,2.940019,92.001030,92.022285,186.924520,187.027892,7.490485,7.491873
tanh,Single-threaded,6,200,600,0,2.822356,110.300082,110.325137,224.239039,224.362027,8.984178,8.985847
tanh,Single-threaded,6,200,700,0,2.675717,128.578405,128.607513,261.539506,261.682346,10.477317,10.479290
tanh,Single-threaded,6,200,800,0,2.624153,146.864734,146.897777,298.834411,298.997097,11.969282,11.971500
tanh,Single-threaded,6,200,900,0,2.493366,165.144754,165.181639,336.127952,336.311298,13.461612,13.464069
tanh,Single-threaded,6,200,1000,0,2.450007,183.429694,183.470656,373.431191,373.634859,14.954946,14.957668
tanh,Single-threaded,6,256,0,0,4.505594,0.920297,0.920404,0.749200,0.749471,0.043696,0.043762
tanh,Single-threaded,6,256,100,0,3.713972,32.463613,32.469411,75.462258,75.491212,2.615002,2.615429
tanh,Single-threaded,6,256,200,0,3.333034,64.251784,64.263012,150.130187,150.205715,5.188775,5.189726
tanh,Single-threaded,6,256,300,0,3.196047,96.109378,96.125667,224.754873,224.857253,7.765742,7.767147
tanh,Single-threaded,6,256,400,0,3.124729,128.076343,128.099223,299.551316,299.683854,10.347203,10.349124
tanh,Single-threaded,6,256,500,0,3.064838,159.982313,160.011002,374.214576,374.374837,12.928690,12.931032
tanh,Single-threaded,6,256,600,0,2.968774,191.967510,192.002748,448.985897,449.175724,15.507510,15.510370
tanh,Single-threaded,6,256,700,0,2.866813,223.922496,223.964382,523.794114,524.013415,18.092693,18.096097
tanh,Single-threaded,6,256,800,0,2.834707,255.876510,255.944538,598.612984,598.880600,20.679799,20.685256
tanh,Single-threaded,6,256,900,0,2.696397,287.896949,287.972244,673.442761,673.742228,23.252014,23.258006
tanh,Single-threaded,6,256,1000,0,2.628590,319.810465,319.892047,748.139411,748.468301,25.827152,25.833681
